order_id,order_date,cuisine,price,restaurant_id,order_time,pickup_time,delivered_time,day,quantity,order_value,customer_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,distance_km,repeat_order,status,payment_method,delivery_minutes,rating
ORD2025001558,05-12-2025,Dessert,776.95,R34,00:19,00:34,00:52,Tuesday,1,685.98,C099,13.02486,77.61828,13.04757,77.66515,5.67,Yes,Delivered,UPI,33,4
ORD2025001559,14-12-2025,Dessert,328.82,R3,20:12,20:20,22:03,Thursday,2,606.95,C099,13.03355,77.59507,13.07391,77.54537,7.01,Yes,Delivered,UPI,111,4
ORD2025001560,25-12-2025,Thai,763.33,R6,03:15,03:22,03:51,Tuesday,1,618.75,C003,12.93489,77.51961,12.91833,77.5083,2.21,No,Delivered,UPI,36,3
ORD2025001561,02-04-2025,Burgers,826.34,R27,02:44,02:51,03:46,Sunday,1,549.29,C086,12.92941,77.56131,12.89984,77.60673,5.92,Yes,Delivered,Cash,62,3
ORD2025001562,21-03-2025,Burgers,508.95,R26,13:00,13:09,13:30,Saturday,3,681.78,C055,12.98209,77.51683,13.0031,77.47812,4.8,Yes,Delivered,UPI,30,5
ORD2025001563,10-07-2025,Mexican,562.37,R23,02:59,03:14,03:47,Sunday,1,553.96,C075,12.93235,77.60629,12.89391,77.58245,4.99,Yes,Delivered,UPI,48,6
ORD2025001564,01-02-2025,Chinese,207.35,R25,03:32,03:42,05:08,Saturday,2,631.69,C063,13.09868,77.69012,13.09507,77.68229,0.94,Yes,Cancelled,UPI,96,4
ORD2025001565,17-01-2025,Mexican,405.74,R49,05:59,06:14,06:52,Saturday,1,311.87,C071,13.02572,77.59954,13.03192,77.58436,1.78,Yes,Returned,UPI,53,4
ORD2025001566,03-09-2025,Mexican,832.38,R6,14:23,14:31,16:10,Monday,1,431.61,C031,13.05684,77.67473,13.06495,77.6791,1.02,No,Delivered,UPI,107,3
ORD2025001567,18-06-2025,Burgers,301.88,R12,08:28,08:33,10:16,Saturday,2,284.53,C021,13.07491,77.56663,13.08017,77.52492,4.56,No,Delivered,UPI,108,4
ORD2025001568,13-03-2025,Indian,192.81,R42,14:22,14:37,16:09,Monday,1,166.26,C037,13.05181,77.57728,13.0527,77.52817,5.32,Yes,Delivered,UPI,107,4
ORD2025001569,08-09-2025,Indian,79.12,R23,00:35,00:45,01:06,Friday,3,488.29,C071,13.00241,77.60754,13.01486,77.58591,2.72,Yes,Delivered,Cash,31,4
ORD2025001570,08-11-2025,Chinese,104.37,R23,09:09,09:24,10:59,Thursday,1,343.5,C075,13.0807,77.55351,13.09092,77.56127,1.41,Yes,Delivered,Cash,110,5
ORD2025001571,14-10-2025,Sushi,68.27,R8,06:12,06:24,07:37,Saturday,3,362.37,C010,13.08543,77.51276,13.06221,77.53325,3.4,Yes,Delivered,UPI,85,4
ORD2025001572,06-08-2025,Indian,372.96,R17,15:22,15:33,16:02,Friday,2,772.37,C057,12.95455,77.5102,12.9282,77.47217,5.06,Yes,Delivered,Cash,40,4
ORD2025001573,02-07-2025,Mexican,338.07,R11,08:45,09:00,09:38,Thursday,2,775.71,C070,12.94644,77.53546,12.94328,77.53157,0.55,No,Delivered,UPI,53,4
ORD2025001574,14-11-2025,Mexican,472.18,R8,12:50,13:05,14:09,Saturday,3,362.37,C010,13.08543,77.51276,13.06221,77.53325,3.4,Yes,Delivered,UPI,79,5
ORD2025001575,21-01-2025,Thai,113.04,R37,19:51,19:57,20:50,Friday,1,698.45,C034,12.94547,77.5977,12.9631,77.58208,2.59,Yes,Delivered,UPI,59,5
ORD2025001576,05-09-2025,Burgers,220.26,R40,00:39,00:49,02:29,Thursday,3,499.27,C018,13.0292,77.51991,13.04163,77.47751,4.8,Yes,Delivered,Cash,110,5
ORD2025001577,12-11-2025,Mexican,450.65,R19,13:02,13:09,14:53,Friday,1,317.63,C058,12.94044,77.56212,12.92512,77.56827,1.83,No,Delivered,UPI,111,4
ORD2025001578,17-01-2025,Dessert,637.96,R13,22:06,22:12,22:57,Monday,3,492.3,C026,12.9986,77.63503,12.96049,77.60107,5.61,Yes,Delivered,Cash,51,4
ORD2025001579,09-12-2025,Italian,384.08,R14,07:58,08:05,09:22,Monday,3,704.75,C062,12.97655,77.65209,12.95203,77.69078,5,No,Delivered,Cash,84,5
ORD2025001580,10-07-2025,Chinese,881.64,R24,10:11,10:23,11:36,Friday,2,387.54,C077,12.94783,77.66771,12.99591,77.68271,5.59,Yes,Delivered,UPI,85,4
ORD2025001581,16-11-2025,Indian,865.99,R31,12:32,12:45,14:25,Wednesday,1,177.16,C066,13.08272,77.68506,13.09419,77.72903,4.93,Yes,Delivered,UPI,113,4
ORD2025001582,20-12-2025,Sushi,385.38,R21,21:06,21:19,22:51,Thursday,2,598.23,C069,13.01854,77.59266,13.05751,77.61521,4.97,Yes,Delivered,Cash,105,3
ORD2025001583,12-04-2025,Italian,651.21,R24,04:07,04:12,05:24,Monday,1,353.97,C002,12.93857,77.63929,12.97329,77.59908,5.82,Yes,Delivered,UPI,77,3
ORD2025001584,24-03-2025,Mexican,353.73,R23,11:34,11:48,12:05,Tuesday,2,204.9,C058,13.03329,77.63756,12.98898,77.66286,5.64,No,Delivered,Cash,31,4
ORD2025001585,25-09-2025,Dessert,138.28,R23,15:10,15:18,16:34,Thursday,1,343.5,C075,13.0807,77.55351,13.09092,77.56127,1.41,Yes,Delivered,Cash,84,5
ORD2025001586,03-12-2025,Indian,613.87,R16,17:38,17:43,18:31,Wednesday,1,604.02,C077,13.02417,77.54087,12.99492,77.54407,3.27,Yes,Delivered,UPI,53,3
ORD2025001587,01-08-2025,Burgers,72.66,R3,10:08,10:18,11:58,Friday,3,464.73,C056,13.06022,77.5779,13.03459,77.60163,3.84,Yes,Delivered,Cash,110,4
ORD2025001588,27-08-2025,Thai,384.95,R32,20:17,20:28,20:49,Saturday,1,386.64,C002,12.99465,77.68181,13.0238,77.70336,3.99,No,Delivered,UPI,32,3
ORD2025001589,01-09-2025,Chinese,842.25,R23,04:48,05:02,05:36,Friday,3,488.29,C071,13.00241,77.60754,13.01486,77.58591,2.72,Yes,Delivered,Cash,48,3
ORD2025001590,22-06-2025,Chinese,99.84,R4,17:35,17:41,19:02,Wednesday,3,768.43,C092,12.90199,77.65606,12.93502,77.6906,5.24,Yes,Delivered,Cash,87,4
ORD2025001591,03-05-2025,Indian,346.75,R3,12:20,12:34,14:07,Friday,3,184.77,C054,13.01726,77.51381,13.05902,77.46989,6.65,Yes,Delivered,UPI,107,4
ORD2025001592,07-07-2025,Italian,90.11,R41,22:49,22:54,00:12,Thursday,3,323.08,C037,12.90428,77.54782,12.89173,77.52922,2.45,Yes,Cancelled,Cash,83,6
ORD2025001593,13-01-2025,Indian,570,R12,02:36,02:47,04:01,Saturday,2,269.45,C019,12.98901,77.57925,13.0278,77.62398,6.49,No,Returned,UPI,85,3
ORD2025001594,01-06-2025,Mexican,527.32,R5,11:17,11:27,12:53,Wednesday,3,270.32,C090,13.01016,77.66773,12.96679,77.71206,6.81,Yes,Delivered,Cash,96,4
ORD2025001595,13-12-2025,Thai,355.1,R3,17:04,17:13,18:59,Thursday,2,606.95,C099,13.03355,77.59507,13.07391,77.54537,7.01,Yes,Delivered,UPI,115,4
ORD2025001596,20-05-2025,Chinese,303.24,R9,17:59,18:12,19:13,Saturday,3,285.72,C021,12.94261,77.5504,12.95643,77.54173,1.8,Yes,Delivered,UPI,74,4
ORD2025001597,03-11-2025,Chinese,706.48,R49,06:12,06:20,07:58,Thursday,3,434.22,C053,13.07249,77.50707,13.07039,77.53771,3.33,Yes,Delivered,UPI,106,5
ORD2025001598,23-11-2025,Indian,102.11,R34,05:16,05:26,05:59,Tuesday,1,766.79,C035,13.03033,77.56561,13.02867,77.55129,1.56,Yes,Cancelled,UPI,43,4
ORD2025001599,16-04-2025,Indian,360.23,R20,05:37,05:51,06:34,Sunday,1,313.82,C058,13.08385,77.68036,13.09554,77.65572,2.97,Yes,Delivered,UPI,57,3
ORD2025001600,13-09-2025,Burgers,147.19,R9,16:50,17:03,18:44,Friday,1,580.4,C084,13.03371,77.5079,13.01804,77.48132,3.37,Yes,Cancelled,Cash,114,5
ORD2025001601,10-01-2025,Thai,590.8,R20,07:30,07:40,08:11,Monday,3,387.16,C054,12.97856,77.69898,13.00844,77.65417,5.88,No,Delivered,UPI,41,4
ORD2025001602,07-06-2025,Dessert,310.25,R6,13:30,13:35,14:28,Sunday,2,405.98,C060,13.09329,77.68723,13.12183,77.70522,3.72,Yes,Cancelled,UPI,58,5
ORD2025001603,20-04-2025,Chinese,74.02,R23,03:49,03:59,05:09,Monday,3,464.72,C041,13.04519,77.59663,13.05292,77.59374,0.91,Yes,Cancelled,UPI,80,5
ORD2025001604,05-08-2025,Chinese,473.69,R16,12:20,12:33,14:07,Sunday,2,649.73,C055,12.91663,77.57547,12.88474,77.56096,3.88,Yes,Cancelled,UPI,107,3
ORD2025001605,07-09-2025,Mexican,434.34,R40,09:22,09:33,10:34,Tuesday,2,304.79,C058,13.02822,77.50597,13.00308,77.47373,4.47,Yes,Delivered,Cash,72,4
ORD2025001606,01-03-2025,Sushi,637.9,R11,06:05,06:18,06:40,Thursday,3,567.13,C079,13.09926,77.59844,13.13499,77.55635,6.05,Yes,Delivered,UPI,35,6
ORD2025001607,12-03-2025,Dessert,478.23,R27,13:01,13:09,14:40,Saturday,1,714.34,C024,13.07384,77.61518,13.05231,77.6588,5.3,Yes,Delivered,UPI,99,4
ORD2025001608,12-06-2025,Italian,390.17,R6,06:54,07:09,07:54,Sunday,2,405.98,C060,13.09329,77.68723,13.12183,77.70522,3.72,Yes,Cancelled,UPI,60,3
ORD2025001609,08-10-2025,Thai,506.32,R45,20:01,20:07,21:16,Friday,3,335.92,C070,12.91513,77.65352,12.89174,77.62032,4.44,Yes,Delivered,Cash,75,4
ORD2025001610,16-05-2025,Mexican,363.88,R41,20:08,20:20,21:28,Sunday,2,423.05,C039,13.04939,77.5546,13.09489,77.56848,5.28,No,Returned,Cash,80,5
ORD2025001611,26-11-2025,Sushi,548.68,R12,02:55,03:03,04:40,Saturday,2,543.6,C045,13.01302,77.56281,13.01667,77.59279,3.27,Yes,Cancelled,Cash,105,4
ORD2025001612,02-03-2025,Dessert,687.67,R3,18:19,18:32,20:16,Friday,3,464.73,C056,13.06022,77.5779,13.03459,77.60163,3.84,Yes,Delivered,Cash,117,4
ORD2025001613,16-10-2025,Indian,98.46,R19,10:18,10:25,11:18,Friday,2,368.34,C025,12.97854,77.61324,12.94036,77.65278,6.03,No,Cancelled,UPI,60,4
ORD2025001614,08-07-2025,Mexican,367.06,R20,06:33,06:40,07:08,Friday,1,701.92,C079,12.93982,77.69755,12.98637,77.72917,6.21,Yes,Delivered,UPI,35,4
ORD2025001615,21-01-2025,Thai,426.99,R26,04:20,04:35,05:35,Thursday,1,655.17,C074,13.04758,77.61329,13.07683,77.6355,4.05,Yes,Delivered,UPI,75,5
ORD2025001616,22-01-2025,Chinese,447.43,R46,08:32,08:47,09:23,Sunday,2,504.48,C085,13.02342,77.68395,12.9902,77.69738,3.97,Yes,Delivered,UPI,51,3
ORD2025001617,23-01-2025,Indian,576.6,R12,14:49,15:00,15:31,Saturday,2,543.6,C045,13.01302,77.56281,13.01667,77.59279,3.27,Yes,Cancelled,Cash,42,4
ORD2025001618,27-09-2025,Thai,282.87,R3,22:58,23:05,00:45,Thursday,1,740.83,C081,13.0627,77.69076,13.02505,77.73894,6.69,Yes,Delivered,UPI,107,3
ORD2025001619,22-03-2025,Thai,441.06,R33,06:39,06:53,07:34,Thursday,1,782.96,C087,13.03079,77.66505,12.98597,77.69302,5.83,Yes,Delivered,UPI,55,5
ORD2025001620,26-04-2025,Burgers,895.93,R44,16:42,16:55,18:30,Thursday,2,170.31,C003,12.95512,77.59042,12.97652,77.56697,3.48,Yes,Delivered,UPI,108,4
ORD2025001621,10-11-2025,Burgers,160.99,R42,06:19,06:27,07:53,Thursday,3,588.47,C051,13.02387,77.66446,13.06476,77.63678,5.45,No,Delivered,Cash,94,3
ORD2025001622,09-09-2025,Chinese,118.73,R31,20:14,20:24,20:46,Wednesday,1,177.16,C066,13.08272,77.68506,13.09419,77.72903,4.93,Yes,Delivered,UPI,32,5
ORD2025001623,11-08-2025,Indian,144.25,R23,01:38,01:47,02:49,Sunday,3,756.82,C013,12.95993,77.53962,12.94153,77.55542,2.67,Yes,Delivered,UPI,71,5
ORD2025001624,12-11-2025,Sushi,689.37,R30,03:20,03:34,04:17,Wednesday,2,591.59,C018,12.90358,77.6981,12.89866,77.74245,4.84,Yes,Delivered,UPI,57,3
ORD2025001625,03-12-2025,Thai,72.64,R20,08:08,08:20,09:32,Sunday,1,313.82,C058,13.08385,77.68036,13.09554,77.65572,2.97,Yes,Delivered,UPI,84,3
ORD2025001626,02-10-2025,Italian,700.93,R48,18:08,18:21,19:15,Tuesday,3,325.48,C087,12.91306,77.54605,12.94955,77.54593,4.06,No,Delivered,Cash,67,4
ORD2025001627,20-06-2025,Sushi,72.39,R44,22:34,22:43,00:12,Thursday,2,572.42,C011,13.09305,77.60566,13.09302,77.57716,3.09,No,Delivered,UPI,98,4
ORD2025001628,17-10-2025,Sushi,220.04,R23,22:05,22:16,23:10,Friday,1,432.71,C029,13.0917,77.59399,13.09929,77.64262,5.33,No,Delivered,Cash,65,4
ORD2025001629,25-05-2025,Thai,210.37,R34,20:21,20:33,22:07,Tuesday,1,766.79,C035,13.03033,77.56561,13.02867,77.55129,1.56,Yes,Cancelled,UPI,106,5
ORD2025001630,17-03-2025,Chinese,430.96,R35,05:30,05:45,06:34,Saturday,3,330.22,C066,12.91719,77.52466,12.89221,77.48017,5.56,Yes,Delivered,UPI,64,4
ORD2025001631,22-01-2025,Indian,350.85,R27,16:23,16:29,17:43,Monday,1,624.22,C085,13.06782,77.51352,13.04115,77.48291,4.45,Yes,Delivered,UPI,80,5
ORD2025001632,21-12-2025,Italian,427.31,R23,15:00,15:08,15:31,Tuesday,2,204.9,C058,13.03329,77.63756,12.98898,77.66286,5.64,No,Delivered,Cash,31,5
ORD2025001633,21-10-2025,Chinese,864.7,R3,22:26,22:36,00:12,Friday,3,464.73,C056,13.06022,77.5779,13.03459,77.60163,3.84,Yes,Delivered,Cash,106,5
ORD2025001634,09-07-2025,Thai,725.81,R45,22:38,22:49,00:26,Monday,1,573.85,C087,12.91577,77.59278,12.92658,77.63327,4.55,Yes,Delivered,UPI,108,4
ORD2025001635,12-04-2025,Thai,495.24,R43,02:41,02:47,04:39,Thursday,2,633.07,C063,13.03697,77.53658,13.03474,77.49051,5,Yes,Cancelled,UPI,118,4
ORD2025001636,10-11-2025,Sushi,311.86,R7,05:22,05:33,05:54,Sunday,1,737.53,C081,12.97292,77.64838,12.98201,77.60658,4.64,Yes,Delivered,UPI,32,5
ORD2025001637,05-07-2025,Mexican,680.9,R16,23:40,23:53,01:13,Sunday,2,655.94,C017,12.94993,77.62185,12.9585,77.60123,2.43,Yes,Delivered,UPI,93,4
ORD2025001638,12-01-2025,Indian,800.04,R20,08:08,08:13,09:44,Monday,3,387.16,C054,12.97856,77.69898,13.00844,77.65417,5.88,No,Delivered,UPI,96,4
ORD2025001639,01-02-2025,Burgers,53.25,R46,17:37,17:49,18:53,Wednesday,1,646.96,C028,13.07077,77.59209,13.09003,77.59348,2.15,Yes,Delivered,UPI,76,5
ORD2025001640,22-09-2025,Burgers,82.82,R5,05:46,06:00,06:53,Monday,2,434.64,C028,13.00974,77.68034,13.05823,77.69556,5.64,No,Delivered,Cash,67,4
ORD2025001641,04-03-2025,Italian,666.1,R6,20:55,21:09,21:33,Wednesday,1,267.53,C056,13.03722,77.51879,13.07857,77.5336,4.87,Yes,Delivered,Cash,38,3
ORD2025001642,10-05-2025,Sushi,194.62,R28,10:12,10:25,11:08,Monday,1,527.44,C069,13.07989,77.51392,13.05425,77.47504,5.09,Yes,Returned,UPI,56,6
ORD2025001643,23-10-2025,Italian,545.05,R36,06:26,06:34,07:58,Sunday,2,721.67,C020,13.0763,77.61817,13.03681,77.66456,6.67,No,Delivered,UPI,92,4
ORD2025001644,27-01-2025,Chinese,293.01,R47,03:17,03:32,04:07,Monday,2,611.3,C041,12.95471,77.62989,13.00298,77.65685,6.11,No,Delivered,Cash,50,4
ORD2025001645,25-06-2025,Sushi,285.94,R30,18:27,18:32,19:26,Saturday,3,455.82,C090,12.93889,77.62684,12.97764,77.66505,5.98,Yes,Delivered,UPI,59,5
ORD2025001646,10-10-2025,Dessert,511.25,R48,07:13,07:20,09:08,Thursday,1,262.83,C073,12.97794,77.63313,12.99122,77.66912,4.17,Yes,Delivered,UPI,115,4
ORD2025001647,18-08-2025,Mexican,876.63,R25,06:33,06:38,07:40,Tuesday,2,531.03,C050,13.00176,77.65769,13.04771,77.62322,6.33,Yes,Delivered,UPI,67,5
ORD2025001648,03-03-2025,Mexican,217.1,R46,13:41,13:54,14:59,Sunday,2,504.48,C085,13.02342,77.68395,12.9902,77.69738,3.97,Yes,Delivered,UPI,78,5
ORD2025001649,04-09-2025,Sushi,395.06,R36,23:42,23:54,00:48,Monday,1,616.13,C097,12.96636,77.55387,12.95471,77.55322,1.3,Yes,Delivered,UPI,66,5
ORD2025001650,12-06-2025,Chinese,806.27,R16,19:34,19:41,21:26,Friday,1,639.97,C084,13.06932,77.69363,13.08213,77.69127,1.45,Yes,Delivered,UPI,112,4
ORD2025001651,25-11-2025,Dessert,363.78,R36,19:13,19:27,20:42,Monday,1,616.13,C097,12.96636,77.55387,12.95471,77.55322,1.3,Yes,Delivered,UPI,89,4
ORD2025001652,11-08-2025,Chinese,54.04,R9,11:30,11:40,13:29,Friday,1,636.23,C046,12.92633,77.68381,12.92455,77.68608,0.32,Yes,Delivered,UPI,119,4
ORD2025001653,10-03-2025,Chinese,797.47,R7,00:51,00:58,02:35,Saturday,1,784.49,C021,12.95351,77.51183,12.97196,77.53073,2.9,No,Delivered,Cash,104,4
ORD2025001654,05-03-2025,Sushi,424.79,R17,20:46,20:53,21:42,Saturday,1,389.6,C032,13.07245,77.58532,13.07554,77.61987,3.76,No,Delivered,UPI,56,5
ORD2025001655,22-10-2025,Mexican,739.09,R4,00:27,00:41,01:17,Wednesday,3,653.91,C076,12.93726,77.64895,12.94424,77.67114,2.53,Yes,Delivered,UPI,50,5
ORD2025001656,01-03-2025,Sushi,719.06,R40,23:32,23:37,00:30,Tuesday,2,304.79,C058,13.02822,77.50597,13.00308,77.47373,4.47,Yes,Delivered,Cash,58,5
ORD2025001657,19-01-2025,Dessert,652.19,R46,13:40,13:51,15:38,Saturday,3,465.03,C061,12.99215,77.51566,12.96109,77.53667,4.14,Yes,Delivered,UPI,118,4
ORD2025001658,06-01-2025,Indian,254.95,R16,21:02,21:13,21:33,Friday,3,313.51,C045,12.99544,77.5397,12.99109,77.54883,1.1,Yes,Delivered,UPI,31,5
ORD2025001659,14-03-2025,Sushi,428.7,R37,13:24,13:39,14:41,Thursday,2,188.7,C054,12.9181,77.68741,12.95582,77.65804,5.27,No,Returned,UPI,77,4
ORD2025001660,26-08-2025,Chinese,671.93,R26,15:11,15:26,15:50,Tuesday,1,750.91,C041,12.9916,77.66811,12.99202,77.63729,3.34,No,Delivered,UPI,39,5
ORD2025001661,15-01-2025,Sushi,160.36,R33,11:43,11:58,12:15,Sunday,1,261.61,C027,13.00785,77.54361,12.9939,77.56169,2.5,Yes,Delivered,UPI,32,4
ORD2025001662,13-03-2025,Sushi,177.7,R23,15:54,16:01,17:15,Monday,3,464.72,C041,13.04519,77.59663,13.05292,77.59374,0.91,Yes,Cancelled,UPI,81,5
ORD2025001663,14-04-2025,Dessert,524.95,R36,06:49,07:03,08:36,Sunday,2,721.67,C020,13.0763,77.61817,13.03681,77.66456,6.67,No,Delivered,UPI,107,5
ORD2025001664,25-07-2025,Dessert,62.24,R42,08:00,08:06,09:38,Saturday,1,682.17,C048,13.08209,77.62257,13.06436,77.65115,3.67,Yes,Delivered,Cash,98,4
ORD2025001665,04-01-2025,Mexican,657.67,R47,21:57,22:03,23:44,Monday,3,199.22,C056,13.01725,77.51211,13.00167,77.48129,3.76,Yes,Delivered,UPI,107,5
ORD2025001666,01-01-2025,Indian,257.75,R20,07:25,07:39,08:51,Monday,3,387.16,C054,12.97856,77.69898,13.00844,77.65417,5.88,No,Delivered,UPI,86,3
ORD2025001667,11-04-2025,Indian,156.04,R46,09:23,09:35,09:53,Wednesday,1,646.96,C028,13.07077,77.59209,13.09003,77.59348,2.15,Yes,Delivered,UPI,30,5
ORD2025001668,04-03-2025,Italian,455.4,R9,12:38,12:45,13:35,Saturday,3,674.69,C096,12.96789,77.52821,13.01318,77.56619,6.5,Yes,Delivered,UPI,57,5
ORD2025001669,07-12-2025,Italian,169.45,R9,03:20,03:32,04:08,Saturday,3,285.72,C021,12.94261,77.5504,12.95643,77.54173,1.8,Yes,Delivered,UPI,48,4
ORD2025001670,17-07-2025,Chinese,122.07,R14,19:37,19:49,20:36,Monday,3,704.75,C062,12.97655,77.65209,12.95203,77.69078,5,No,Delivered,Cash,59,4
ORD2025001671,19-10-2025,Chinese,270.8,R15,01:25,01:36,02:18,Sunday,2,331.28,C054,12.96385,77.6631,12.96523,77.68414,2.29,No,Delivered,UPI,53,5
ORD2025001672,15-10-2025,Burgers,666.81,R9,21:19,21:26,22:22,Saturday,3,674.69,C096,12.96789,77.52821,13.01318,77.56619,6.5,Yes,Delivered,UPI,63,3
ORD2025001673,02-09-2025,Italian,414.55,R37,14:19,14:33,14:56,Friday,3,793.64,C005,13.06215,77.69528,13.04645,77.65577,4.62,Yes,Delivered,UPI,37,4
ORD2025001674,04-04-2025,Chinese,605.66,R46,16:15,16:30,16:46,Saturday,3,465.03,C061,12.99215,77.51566,12.96109,77.53667,4.14,Yes,Delivered,UPI,31,4
ORD2025001675,08-04-2025,Sushi,870.85,R14,20:24,20:39,22:04,Saturday,2,188.53,C026,13.05787,77.61682,13.06832,77.57637,4.53,No,Delivered,Cash,100,5
ORD2025001676,19-01-2025,Burgers,395.94,R27,05:11,05:18,07:06,Friday,1,763.14,C060,12.94372,77.53514,12.93018,77.5275,1.72,Yes,Delivered,UPI,115,3
ORD2025001677,20-02-2025,Italian,194.35,R25,09:50,09:56,11:39,Sunday,2,392.93,C080,13.07119,77.6444,13.03066,77.6713,5.37,No,Delivered,UPI,109,4
ORD2025001678,16-06-2025,Dessert,836.19,R47,06:57,07:06,07:51,Monday,2,537.31,C098,13.06459,77.54498,13.05665,77.56564,2.41,Yes,Delivered,UPI,54,3
ORD2025001679,09-10-2025,Chinese,735.61,R5,16:09,16:17,17:19,Wednesday,1,386.44,C088,13.03735,77.6386,13.04337,77.61039,3.13,Yes,Delivered,UPI,70,3
ORD2025001680,03-06-2025,Italian,128.76,R33,05:33,05:42,06:05,Wednesday,2,453.06,C098,13.09818,77.56512,13.14208,77.54604,5.3,Yes,Delivered,Cash,32,4
ORD2025001681,08-07-2025,Thai,480.65,R16,01:42,01:50,02:22,Monday,1,699.53,C044,13.01756,77.69854,13.0665,77.69424,5.46,Yes,Delivered,UPI,40,3
ORD2025001682,21-12-2025,Mexican,516.65,R36,02:24,02:39,03:18,Sunday,2,721.67,C020,13.0763,77.61817,13.03681,77.66456,6.67,No,Delivered,UPI,54,5
ORD2025001683,17-06-2025,Indian,829.12,R48,04:14,04:20,05:09,Tuesday,3,325.48,C087,12.91306,77.54605,12.94955,77.54593,4.06,No,Delivered,Cash,55,3
ORD2025001684,02-02-2025,Indian,235.3,R44,08:50,09:04,10:26,Thursday,2,170.31,C003,12.95512,77.59042,12.97652,77.56697,3.48,Yes,Delivered,UPI,96,5
ORD2025001685,04-08-2025,Dessert,745.48,R23,12:05,12:13,13:39,Monday,2,362.88,C086,13.0892,77.68918,13.1109,77.66279,3.74,Yes,Delivered,UPI,94,6
ORD2025001686,10-12-2025,Indian,551.79,R5,14:56,15:09,16:45,Monday,2,434.64,C028,13.00974,77.68034,13.05823,77.69556,5.64,No,Delivered,Cash,109,4
ORD2025001687,08-12-2025,Sushi,564.3,R37,06:26,06:36,07:46,Friday,3,793.64,C005,13.06215,77.69528,13.04645,77.65577,4.62,Yes,Delivered,UPI,80,5
ORD2025001688,13-12-2025,Mexican,77.83,R27,15:27,15:36,16:28,Sunday,2,790.24,C023,13.06054,77.68223,13.05304,77.72115,4.3,Yes,Cancelled,UPI,61,3
ORD2025001689,10-05-2025,Mexican,593.78,R9,04:20,04:32,05:57,Friday,1,636.23,C046,12.92633,77.68381,12.92455,77.68608,0.32,Yes,Delivered,UPI,97,5
ORD2025001690,19-02-2025,Indian,216.33,R31,21:39,21:51,22:40,Saturday,2,372.18,C034,12.92584,77.63031,12.8826,77.65287,5.39,No,Cancelled,UPI,61,3
ORD2025001691,26-12-2025,Indian,174.8,R44,20:11,20:16,21:59,Saturday,2,500.51,C064,13.09782,77.62503,13.07502,77.58889,4.66,No,Cancelled,Cash,108,5
ORD2025001692,05-12-2025,Indian,488.75,R32,19:49,20:01,20:47,Tuesday,2,165.04,C027,13.04326,77.6876,13.06899,77.65584,4.47,Yes,Delivered,Cash,58,4
ORD2025001693,15-03-2025,Chinese,464.26,R34,14:01,14:12,15:30,Tuesday,1,766.79,C035,13.03033,77.56561,13.02867,77.55129,1.56,Yes,Cancelled,UPI,89,5
ORD2025001694,01-01-2025,Italian,710.81,R30,01:11,01:24,03:05,Tuesday,2,412.43,C011,13.09061,77.54886,13.11415,77.59505,5.65,Yes,Delivered,UPI,114,4
ORD2025001695,08-05-2025,Italian,584.79,R12,14:54,15:08,16:16,Monday,2,619.46,C009,13.02231,77.63719,12.98347,77.59434,6.34,Yes,Delivered,UPI,82,4
ORD2025001696,12-02-2025,Mexican,601.61,R48,11:42,11:51,13:11,Friday,3,511.19,C074,12.94365,77.60564,12.92859,77.64447,4.53,No,Delivered,Cash,89,5
ORD2025001697,02-12-2025,Dessert,280.09,R27,17:32,17:40,18:56,Monday,1,624.22,C085,13.06782,77.51352,13.04115,77.48291,4.45,Yes,Delivered,UPI,84,5
ORD2025001698,11-06-2025,Sushi,68.77,R24,12:41,12:48,14:23,Thursday,1,732.71,C093,12.99256,77.5248,12.98618,77.55867,3.74,No,Delivered,UPI,102,4
ORD2025001699,21-04-2025,Italian,894.91,R14,10:29,10:34,12:07,Thursday,2,691.13,C029,13.02754,77.63799,12.9898,77.6692,5.39,Yes,Delivered,UPI,98,5
ORD2025001700,14-05-2025,Burgers,416.35,R47,06:16,06:31,07:35,Thursday,1,599.96,C063,13.00339,77.61049,13.03878,77.63549,4.78,Yes,Cancelled,Cash,79,4
ORD2025001701,21-01-2025,Dessert,590.98,R40,03:51,04:03,04:53,Monday,3,583.78,C045,12.99335,77.6818,12.9608,77.66338,4.13,Yes,Cancelled,UPI,62,4
ORD2025001702,20-02-2025,Indian,209.6,R20,11:43,11:58,13:26,Saturday,3,354.97,C094,13.08618,77.69801,13.09248,77.69718,0.71,Yes,Delivered,Cash,103,5
ORD2025001703,12-01-2025,Italian,186.21,R27,10:08,10:20,11:49,Saturday,1,714.34,C024,13.07384,77.61518,13.05231,77.6588,5.3,Yes,Delivered,UPI,101,5
ORD2025001704,14-02-2025,Burgers,64.71,R3,17:58,18:05,19:40,Thursday,2,356.12,C039,12.92114,77.60238,12.92631,77.56871,3.69,Yes,Delivered,UPI,102,4
ORD2025001705,15-04-2025,Italian,603.82,R39,20:52,21:01,22:21,Monday,2,471.19,C095,12.96477,77.6412,13.00852,77.64841,4.93,No,Delivered,Cash,89,6
ORD2025001706,21-04-2025,Italian,250.73,R17,15:24,15:29,17:19,Monday,1,264.32,C076,12.9951,77.67475,12.96672,77.63247,5.56,No,Delivered,UPI,115,6
